trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
543,False,"{'a': 0.7, 'e': 3.3915665306648486e-06}",20,13,12.473462192647613,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.7, 'e': 3.3791089965397925e-06}",20,3,32.311124241773044,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.7, 'e': 3.3667199730662403e-06}",20,2,25.13829086131099,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.7, 'e': 3.3543989587945633e-06}",25,12,22.946679005796604,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.7, 'e': 3.342145456854573e-06}",25,14,15.661384584334714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.7, 'e': 3.329958974905429e-06}",30,18,24.392903649518555,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.7, 'e': 3.3178390250861808e-06}",25,5,34.68211520583919,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.7, 'e': 3.305785123966942e-06}",25,14,19.934495944510353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.7, 'e': 3.2937967925006836e-06}",25,8,28.512821322037386,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.7, 'e': 3.281873555975635e-06}",25,13,16.359144718251233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.7, 'e': 3.270014943968294e-06}",25,13,23.045118747074085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.7, 'e': 3.2582204902970193e-06}",25,2,32.80059970893126,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.7, 'e': 3.2464897329762196e-06}",25,5,34.557758730479435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.7, 'e': 3.234822214171109e-06}",20,6,25.977340111526473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.7, 'e': 3.2232174801530383e-06}",25,1,29.378212705958763,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.7, 'e': 3.2116750812553794e-06}",20,6,24.135448183275855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.7, 'e': 3.200194571829967e-06}",25,7,26.086101729077875,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.7, 'e': 3.1887755102040818e-06}",20,8,15.583671151649275,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.7, 'e': 3.177417458637968e-06}",20,0,27.893930298411462,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
562,False,"{'a': 0.7, 'e': 3.1661199832828864e-06}",30,7,39.044642773369084,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.7, 'e': 3.154882654139679e-06}",25,12,20.580426093395435,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.7, 'e': 3.1437050450178564e-06}",30,13,29.033431199348353,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.7, 'e': 3.132586733495184e-06}",30,18,16.671656590967846,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.7, 'e': 3.1215273008777735e-06}",20,2,29.81021822163375,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.7, 'e': 3.1105263321606647e-06}",20,16,7.24060959923358,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.7, 'e': 3.099583415988891e-06}",20,7,18.55172989307683,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.7, 'e': 3.0886981446190246e-06}",35,20,26.68159315259709,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.7, 'e': 3.0778701138811943e-06}",20,14,9.540927900749129,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.7, 'e': 3.0670989231415683e-06}",20,12,14.329701612167364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.7, 'e': 3.056384175265294e-06}",20,10,19.95714589073125,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.7, 'e': 3.045725476579894e-06}",20,9,17.056453684369416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.7, 'e': 3.035122436839102e-06}",20,16,8.699662130034394,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.7, 'e': 3.0245746691871457e-06}",20,6,25.93845041221299,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.7, 'e': 3.0140817901234566e-06}",20,6,26.60297843677027,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.7, 'e': 3.0036434194678146e-06}",25,16,14.6022572540469,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.7, 'e': 2.993259180325906e-06}",30,18,19.656793000446022,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.7, 'e': 2.9829286990553065e-06}",20,8,17.20938853295724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.7, 'e': 2.972651605231867e-06}",20,6,21.835450664001733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.7, 'e': 2.9624275316165077e-06}",20,4,22.385759375333276,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.7, 'e': 2.9522561141224123e-06}",20,15,10.02440814865896,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.7, 'e': 2.9421369917826112e-06}",20,11,17.896662239049608,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.7, 'e': 2.9320698067179585e-06}",30,12,31.22642972700207,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.7, 'e': 2.9220542041054864e-06}",20,7,23.48231883685972,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.7, 'e': 2.912089832147142e-06}",20,15,9.176186132671353,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.7, 'e': 2.9021763420388948e-06}",25,9,28.32062089855802,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.7, 'e': 2.89231338794021e-06}",20,9,16.848924060083505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.7, 'e': 2.8825006269438864e-06}",20,0,31.211062860839654,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.7, 'e': 2.872737719046251e-06}",20,3,30.345356708821942,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.7, 'e': 2.8630243271177077e-06}",25,17,16.18824703209099,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.7, 'e': 2.8533601168736304e-06}",20,10,17.987241986252926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.7, 'e': 2.8437447568456046e-06}",20,16,7.6779463522954625,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.7, 'e': 2.8341779183530027e-06}",20,16,6.664236500478759,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.7, 'e': 2.824659275474896e-06}",25,16,18.683711061100773,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.7, 'e': 2.8151885050222963e-06}",20,3,25.191129297109914,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.7, 'e': 2.8057652865107223e-06}",20,7,21.195826666274016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.7, 'e': 2.7963893021330858e-06}",20,15,8.105458356628885,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.7, 'e': 2.7870602367328967e-06}",25,5,37.46533335542897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.7, 'e': 2.777777777777778e-06}",20,6,25.875086634727584,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.7, 'e': 2.768541615333291e-06}",25,8,25.960531521325283,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.7, 'e': 2.7593514420370637e-06}",35,19,27.222105305354905,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.7, 'e': 2.750206953073219e-06}",20,2,22.134100898346276,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.7, 'e': 2.741107846147099e-06}",20,11,14.516799228415493,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.7, 'e': 2.732053821460283e-06}",20,9,20.947205379358493,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.7, 'e': 2.7230445816858916e-06}",25,12,26.636141844450833,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.7, 'e': 2.714079831944177e-06}",20,9,17.798875688073398,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.7, 'e': 2.7051592797783934e-06}",25,7,30.932270621636246,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.7, 'e': 2.696282635130945e-06}",30,19,21.09467510093024,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.7, 'e': 2.6874496103198067e-06}",30,12,32.23977995338483,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.7, 'e': 2.678659920015215e-06}",25,15,18.333367410103424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.7, 'e': 2.669913281216626e-06}",25,13,22.601495570251846,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.7, 'e': 2.6612094132299366e-06}",20,12,15.89844492535332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.7, 'e': 2.652548037644962e-06}",20,12,8.63473581046852,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.7, 'e': 2.6439288783131732e-06}",25,0,35.48796102453957,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
616,False,"{'a': 0.7, 'e': 2.6353516613256872e-06}",20,10,15.391861345557334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.7, 'e': 2.6268161149915022e-06}",25,11,22.7725814377346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.7, 'e': 2.6183219698159845e-06}",25,14,19.858916690295715,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.7, 'e': 2.6098689584795948e-06}",35,12,42.17441935924834,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.7, 'e': 2.6014568158168575e-06}",20,12,12.239251772255777,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.7, 'e': 2.593085278795564e-06}",25,10,21.30223779272277,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.7, 'e': 2.584754086496211e-06}",25,12,26.38372736803435,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.7, 'e': 2.5764629800916708e-06}",20,14,9.645670195592988,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.7, 'e': 2.5682117028270876e-06}",25,14,23.699212363103083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.7, 'e': 2.56e-06}",30,8,36.11606453765638,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.7, 'e': 2.5518276189406855e-06}",20,6,31.161659357015523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.7, 'e': 2.5436943089927226e-06}",25,13,13.49251305212269,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.7, 'e': 2.5355998214937724e-06}",20,9,17.195822769307604,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.7, 'e': 2.5275439097565722e-06}",20,8,18.447617548924832,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.7, 'e': 2.5195263290501387e-06}",20,16,5.820681636003434,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.7, 'e': 2.511546836581182e-06}",25,16,17.01872429171098,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.7, 'e': 2.503605191475725e-06}",20,16,6.45409632635063,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.7, 'e': 2.4957011547609243e-06}",20,13,13.911466061970433,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.7, 'e': 2.4878344893470927e-06}",20,10,21.990034167900088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.7, 'e': 2.48000496000992e-06}",20,13,13.534479840818992,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.7, 'e': 2.472212333372889e-06}",30,16,27.59370833116699,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.7, 'e': 2.464456377889883e-06}",30,19,20.708652675907054,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.7, 'e': 2.4567368638279892e-06}",20,6,23.4743643448772,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.7, 'e': 2.449053563250482e-06}",20,12,10.88083537623651,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.7, 'e': 2.44140625e-06}",30,13,34.22480225181175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.7, 'e': 2.433794699681903e-06}",30,19,22.989977601329407,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.7, 'e': 2.42621868964781e-06}",25,17,19.919705544832603,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.7, 'e': 2.4186779989793177e-06}",25,7,33.82043300190479,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.7, 'e': 2.4111724084718954e-06}",25,15,18.781653966526488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.7, 'e': 2.403701700618953e-06}",25,8,24.182881739319246,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.7, 'e': 2.3962656595960853e-06}",25,11,19.87971238620334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.7, 'e': 2.388864071245482e-06}",25,10,27.940741162485768,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.7, 'e': 2.381496723060509e-06}",25,14,19.378157080321046,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.7, 'e': 2.3741634041704555e-06}",30,15,26.14143834951423,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.7, 'e': 2.3668639053254436e-06}",25,11,20.77737243781256,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.7, 'e': 2.3595980188815034e-06}",25,17,17.376220702802932,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.7, 'e': 2.352365538785803e-06}",25,11,27.77342104971344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.7, 'e': 2.3451662605620424e-06}",25,18,13.80028245757565,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.7, 'e': 2.337999981296e-06}",25,14,25.075708043424676,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.7, 'e': 2.330866499621234e-06}",25,13,21.51043096623926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.7, 'e': 2.3237656157049376e-06}",25,3,40.99000231458067,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.7, 'e': 2.3166971312339425e-06}",20,6,29.373142074727678,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.7, 'e': 2.309660849400874e-06}",20,5,20.76764470938151,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.7, 'e': 2.3026565748904512e-06}",20,9,24.281190099700133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.7, 'e': 2.295684113865932e-06}",35,13,41.471768691918165,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.7, 'e': 2.288743273955704e-06}",20,8,21.180424868101785,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.7, 'e': 2.2818338642400122e-06}",25,8,30.95409146086432,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.7, 'e': 2.274955695237835e-06}",20,14,11.606354292044788,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.7, 'e': 2.2681085788938886e-06}",25,11,23.16719997933305,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.7, 'e': 2.261292328565775e-06}",20,8,22.465152324080066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.7, 'e': 2.2545067590112637e-06}",20,8,24.528349328992036,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.7, 'e': 2.247751686375703e-06}",20,6,27.895542062619658,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.7, 'e': 2.241026928179569e-06}",25,3,31.328616817218485,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.7, 'e': 2.2343323033061413e-06}",25,9,24.6320788520745,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.7, 'e': 2.2276676319893072e-06}",30,8,42.42810069434652,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.7, 'e': 2.221032735801493e-06}",20,8,21.181788924989263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.7, 'e': 2.2144274376417234e-06}",30,16,25.152685808489263,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.7, 'e': 2.2078515617238024e-06}",20,6,26.983908067504125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.7, 'e': 2.201304933564617e-06}",25,5,32.94630051909787,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.7, 'e': 2.194787379972565e-06}",25,10,23.562149905346843,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.7, 'e': 2.1882987290360982e-06}",25,16,18.12816881872293,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.7, 'e': 2.1818388101123864e-06}",25,8,31.5346739722554,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.7, 'e': 2.1754074538161e-06}",30,16,24.966875480604156,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.7, 'e': 2.169004492008303e-06}",20,6,27.284261810184557,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.7, 'e': 2.1626297577854673e-06}",20,14,12.334702315075475,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.7, 'e': 2.1562830854685926e-06}",20,10,15.600244608621075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.7, 'e': 2.149964310592444e-06}",20,10,19.068528448335513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.7, 'e': 2.1436732698948956e-06}",20,9,17.609564196864785,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.7, 'e': 2.137409801306385e-06}",35,26,13.631311363221922,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.7, 'e': 2.1311737439394745e-06}",20,9,17.30691802960898,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.7, 'e': 2.1249649380785217e-06}",30,16,24.241756344999647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.7, 'e': 2.1187832251694498e-06}",25,11,20.496210204705395,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.7, 'e': 2.112628447809627e-06}",20,2,25.401692878425525,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.7, 'e': 2.106500449737846e-06}",35,16,37.50831054263479,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.7, 'e': 2.1003990758244065e-06}",20,8,23.05280115042498,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.7, 'e': 2.094324172061297e-06}",20,12,10.930269582224604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.7, 'e': 2.088275585552474e-06}",25,13,21.95539834620752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.7, 'e': 2.0822531645042466e-06}",25,17,17.64898312069448,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.7, 'e': 2.076256758215748e-06}",25,7,28.401286244895527,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.7, 'e': 2.07028621706951e-06}",25,4,29.19766037769766,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.7, 'e': 2.06434139252213e-06}",20,11,15.159517732135795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.7, 'e': 2.0584221370950314e-06}",20,11,14.403725341622424,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.7, 'e': 2.0525283043653173e-06}",25,11,20.02914778087349,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.7, 'e': 2.046659748956715e-06}",20,9,20.288285796001016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.7, 'e': 2.040816326530612e-06}",25,15,20.54369115956225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.7, 'e': 2.03499789377718e-06}",25,12,19.34114017953635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.7, 'e': 2.0292043084065876e-06}",20,3,23.783118710331298,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.7, 'e': 2.023435429140303e-06}",20,6,22.14838191223466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.7, 'e': 2.0176911157024794e-06}",25,10,25.970591173240532,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.7, 'e': 2.011971228811428e-06}",30,17,21.998057790348994,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.7, 'e': 2.0062756301711753e-06}",30,18,23.29956111454419,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.7, 'e': 2.000604182463104e-06}",25,16,18.085184127251186,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.7, 'e': 1.9949567493376744e-06}",25,14,21.91440242890617,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,10,18.85803884141954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,13,11.431728445670881,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,0,27.79496691094638,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",20,10,16.500699820812212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,2,22.995479104252478,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,8,27.010844643181585,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,14,10.747246487825503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,5,25.234506055076096,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,15,8.492422236028867,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,12,12.378065926080707,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,11,26.006104465792355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,8,25.20703670930368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,9,22.054970685841813,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,18,22.22328916996341,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,13,13.446009337522234,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,9,23.224366763572856,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
